rate,sol_id,ts_cnt,bank_id,del_flg,dc_b2kid,insu_amt,insu_num,ratecode,date_clsd,date_opnd,func_code,insu_pcnt,lchg_time,paysys_id,rcre_time,reimb_ind,revoc_flg,tenor_ind,dc_ref_num,dc_text_id,fd_ref_num,free_text1,free_text2,free_text3,free_text4,fwc_sol_id,limit_pcnt,num_reinst,open_value,payable_at,policy_num,reinst_day,tenor_desc,actl_usance,benef_chrgs,dc_reg_type,expiry_date,policy_date,premium_amt,reinst_type,tran_sol_id,appl_ref_num,available_by,deferred_flg,due_date_ind,insu_company,lchg_user_id,licence_code,ovr_drwn_flg,rcre_user_id,stand_by_flg,advance_value,adv_charg_ind,bill_lodg_amt,cntry_valid_1,cntry_valid_2,confirmed_flg,cont_liab_amt,current_value,dc_carved_amt,dc_const_acid,dc_reinst_amt,inw_dc_b2k_id,party_entered,applicant_name,appl_bank_code,available_with,cntry_origin_1,cntry_origin_2,commodity_code,confirmed_pcnt,dc_contra_acid,drawee_details,entity_cre_flg,insured_by_ind,issu_bank_code,last_ship_date,num_amendments,our_party_acid,pc_margin_pcnt,port_of_destin,port_of_origin,red_clause_flg,reinst_remarks,shipment_terms,actl_agent_code,actl_crncy_code,actl_negot_days,applicable_rule,auto_reinst_flg,chrg_ref_code_1,chrg_ref_code_2,chrg_ref_code_3,cont_liab_crncy,extend_conf_flg,interest_detail,islamic_subtype,issu_party_code,min_margin_pcnt,negot_bank_code,nostro_acct_num,place_of_destin,place_of_expiry,place_of_origin,policy_exp_date,pre_adviced_flg,pre_adviced_ref,purch_order_num,reimb_bank_code,tenor_defer_ind,transferee_code,appl_branch_code,benef_party_code,confirmed_by_ind,dc_bill_util_amt,dc_int_avail_amt,dc_tol_avail_amt,drawee_bank_code,foreign_loan_flg,frwrd_cntrct_num,intend_to_export,issu_branch_code,partshipment_flg,pre_adviced_date,purch_order_date,transhipment_flg,actl_dc_chrg_code,advthru_bank_code,agency_commn_pcnt,avlwith_bank_code,capital_adeq_code,confirm_charg_ind,corresp_bank_code,country_of_expiry,dc_bill_fruct_amt,final_expiry_date,house_airways_flg,issu_bank_ref_num,is_entity_islamic,negative_tol_pcnt,negot_branch_code,open_ended_dc_flg,outside_charg_ind,payment_details_1,payment_details_2,payment_details_3,payment_details_4,paysys_free_code1,paysys_free_code2,paysys_free_code3,paysys_free_code4,paysys_free_code5,reimb_branch_code,revolve_freq_type,tot_confirmed_amt,usance_tenor_days,actl_revolving_flg,advising_bank_code,dc_nobill_util_amt,drawee_branch_code,firstadv_bank_code,limit_id_mandatory,other_bank_ref_num,preadvice_cont_flg,actl_max_num_reinst,actl_tolerance_pcnt,advthru_branch_code,applicable_rule_sub,autoreimb_claim_flg,avail_confirmed_amt,avlwith_branch_code,capital_goods_trans,comm_details_text_1,comm_details_text_2,comm_details_text_3,comm_details_text_4,corresp_branch_code,dc_nobill_fruct_amt,interest_addtnl_amt,murabaha_party_code,other_bank_ref_date,reinst_usance_tenor,shipment_terms_desc,transfer_dc_ref_num,usance_tenor_months,advising_branch_code,firstadv_branch_code,interest_addtnl_rate,internal_expiry_date,internal_limits_reqd,actl_back_to_back_flg,advthru_bank_location,coll_auto_reins_chrgs,confirmation_reqd_flg,dc_gen_liab_trans_flg,drawn_on_oth_bank_flg,notification_receiver,our_party_limit_b2kid,purch_order_amend_num,reimb_applicable_rule,revolve_freq_cal_base,revolve_freq_start_dd,revolve_freq_week_day,revolve_freq_week_num,revolve_next_due_date,actl_transferrable_flg,cavrved_tolerance_pcnt,interest_bill_lodg_amt,interest_bill_util_amt,internal_limit_upd_flg,licence_details_text_1,licence_details_text_2,licence_details_text_3,licence_details_text_4,purch_order_amend_date,revolve_freq_hldy_stat,actl_follower_mode_code,actl_shipment_mode_code,auto_renewal_next_cycle,back_to_back_dc_ref_num,interest_bill_fruct_amt,actl_establish_mode_code,interest_nobill_util_amt,interest_reinstament_amt,mtmd_margin_referred_flg,murbaha_third_party_acid,restrict_on_oth_bank_flg,upft_reinst_liab_revl_dc,interest_nobill_fruct_amt,carved_interest_addtnl_amt,goods_for_third_party_flag,updated_at
1.6015,23,12,1,N,DC167715,0,,SEL,,2016-05-15T00:00:00.000000,S,0,2016-08-08T17:59:00.000000,,2016-05-15T16:54:26,N,2,S,2316IM1100004,DC167715,,,,,,,0,0,756750.0,,,0,AT SIGHT,0,,LCLAS,2016-08-11T00:00:00.000000,,0,,23,,N,N,G,,CD0122,,,SG1409,,0,,756750.0,IN,,,0.0,756750.0,0,23952316,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN INDIA,IN,,COMDT.,,23952711,,Y,,BOAN,2016-07-20T00:00:00.000000,1,23562532,0,BIRGUNJ CUSTOMS OFFICE,,N,,EXW,,INR,22,UCP,,,,,INR,,,,23114400,,,,,INDIA,,,N,,,,,,,,A,756750.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,MEDICAL FURNITURE,QTY: 170.00 NOS,AMT: INR 756.750.00,H.S. CODE: 9402.90.00,,0.0,0,,,,"NEW DELHI, INDIA",,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.0,99,21,1,N,DC156598,0,,SEL,2016-08-22T00:00:00.000000,2015-10-11T00:00:00.000000,Z,0,2016-08-22T13:01:15,,2015-10-11T17:06:52,N,2,S,9915IM0100005,DC156598,,,,,,,0,0,16421160.0,,,0,AT SIGHT,0,,LCLAS,2016-10-05T00:00:00.000000,,0,,99,,N,N,G,,SATISHRS,,,SM0457,,0,,16421160.0,,,,0.0,0.0,0,991021772,0,,,NEPAL TELECOM,,ANY BANK IN NEPAL,NP,,COMDT54243,,991022727,,Y,,BOAN,2016-09-22T00:00:00.000000,1,991203548,0,,,N,,CIP,,NPR,13,UCP,,,,,NPR,,,,9092002,,,,,NEPAL,,,N,,,,,,,,,16421160.0,,,,,,,99,Y,,,Y,LCLACORSIGHT,,0,,,,,NP,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,7-METERS STEEL POLES,TOTAL QTY: 1400 NOS,"TOTAL AMT: NPR 16,421,160.00",,,0.0,0,,,,NT RESPECTIVE STORE,,0,99,,0,,,N,,,N,,,,DC80264,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,9,1,N,DC168139,0,,SEL,,2016-07-17T00:00:00.000000,S,0,2016-08-22T17:42:19,,2016-07-17T18:20:17,N,2,S,0216IM1100081,DC168139,,,,,,,0,0,2270600.0,,,0,LC AT SIGHT,0,,LCLAS,2016-10-04T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,RP1389,,0,,2017136.0,,,,0.0,2270600.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-09-13T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2017136.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,253464.0,,,,,,0,0.0,,,,,,,KNITTING YARN MELANGE,TOTAL QTY: 11395KGS,TOTAL AMT: INR 2270600.00,H.S CODE: 5205.23.10,,0.0,0,,,,PITHAMPUR,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,10,1,N,DC167917,0,,SEL,,2016-06-13T00:00:00.000000,S,0,2016-08-23T17:28:37,,2016-06-13T17:08:25,N,2,S,0216IM1100071,DC167917,,,,,,,0,0,1800000.0,,,0,LC AT SIGHT,0,,LCLAS,2016-08-20T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,RP1389,,0,,1800000.0,,,,0.0,1800000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-08-05T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1800000.0,,,,,,,2,N,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"HEAT SETTING , FABRIC REVERSING, FABRIC INSPECTION MACH",TOTAL QTY: 4 NOS,"TOTAL AMT; INR 1,800,000.00",H.S CODE: 8451.80.00,,0.0,0,,,,LUDHIANA,,0,02,,0,,,N,,,Y,,,,DC65384,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,13,1,N,DC168084,0,,SEL,,2016-07-05T00:00:00.000000,S,0,2016-09-02T13:34:49,,2016-07-05T18:50:22,N,2,S,0216IM1100078,DC168084,,,,,,,0,0,4245696.0,,,0,AT SIGHT,0,,LCLAS,2016-09-24T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,SG1409,,0,,4245696.0,IN,,,0.0,4245696.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-09-03T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,4245696.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,10 PCT COTTEN YARN,"QTY: 23,587.20","AMT: 4,245,696.00",H.S. CODE: 5205.00.00,,0.0,0,,,,"MAUSA, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.048,23,8,1,N,DC168246,0,,SEL,,2016-08-02T00:00:00.000000,S,0,2016-09-05T15:02:12,,2016-08-02T17:30:19,N,2,S,2316IM0900002,DC168246,,,,,,,0,0,4640130.0,,,0,AT SIGHT,0,,LCLAS,2016-10-15T00:00:00.000000,,0,,23,,N,N,G,,PRADHUMNAN,,,JB1528,,0,,4640130.0,,,,0.0,4640130.0,0,23952322,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN JAPAN,JP,,COMDT54243,,23952717,,Y,,BOAN,2016-09-20T00:00:00.000000,0,23562532,0,TIA CUSTOMS OFFICE,,N,,CFR,,JPY,25,UCP,,,,,JPY,,,,23114400,,,,,JAPAN,,,N,,,,,,,,A,4640130.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,JP,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,MEDICAL EQUIPTMENT,QTY: 172 PCS,"AMT: JPY 4,640,130.00","H.S.CODE: 9018.90.84, 3403.99.00",,0.0,0,,,,KATHMANDU,,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
119.1,23,8,1,N,DC168278,0,,SEL,,2016-08-09T00:00:00.000000,S,0,2016-09-05T15:07:12,,2016-08-09T16:39:46,N,2,S,2316IM0300006,DC168278,,,,,,,0,0,43565.0,,,0,AT SIGHT,0,,LCLAS,2016-10-31T00:00:00.000000,,0,,23,,N,N,G,,PRADHUMNAN,,,JB1528,,0,,43565.0,,,,0.0,43565.0,0,23952304,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN GERMANY,ID,,COMDT54243,,23952699,,Y,,BOAN,2016-09-09T00:00:00.000000,0,23562532,0,TIA CUSTOMS OFFICE,,N,,CFR,,EUR,52,UCP,,,,,EUR,,,,23114400,,,,,GERMANY,,,N,,,,,,,,A,43565.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,DE,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,OPERATION THREATRE LIGHT EQUIPTMENT,QTY: 5 PCS,"AMT: USD 43,565.00",H.S. CODE: 9018.49.00,,0.0,0,,,,"KATHMANDU, NEPAL",,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,SEA,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,9,1,N,DC168301,0,,SEL,,2016-08-14T00:00:00.000000,S,0,2016-09-06T16:31:53,,2016-08-14T13:49:59,N,2,S,0216IM1100092,DC168301,,,,,,,0,0,2259835.2,,,0,LC AT SIGHT,0,,LCLAS,2016-10-10T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,RP1389,,0,,2259835.0,,,,0.0,2259835.2,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-09-20T00:00:00.000000,0,2559106,0,,,N,,EXW,,INR,20,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2259835.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.2,,,,,,0,0.0,,,,,,,COTTON YARN,,,,,0.0,0,,,,MUKTSAR,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,23,8,1,N,DC168241,0,,SEL,,2016-08-01T00:00:00.000000,S,0,2016-09-22T14:45:18,,2016-08-01T18:13:04,N,2,S,2316IM1100007,DC168241,,,,,,,0,0,1863780.0,,,0,AT SIGHT,0,,LCLAS,2016-09-29T00:00:00.000000,,0,,23,,N,N,G,,PRADHUMNAN,,,JB1528,,0,,1863780.0,,,,0.0,1863780.0,0,23952316,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN INDIA,IN,,COMDT54243,,23952711,,Y,,BOAN,2016-09-09T00:00:00.000000,0,23562532,0,BHAIRAHAWA CUSTOMS OFFICE,,N,,EXW,,INR,20,UCP,,,,,INR,,,,23114400,,,,,INDIA,,,N,,,,,,,,A,1863780.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"NEONATAL INTENSIVE CARE INCUBLAR, BRILLIANCE",QTY: 52 NOS,"AMT: INR 1,863,780.00",H.S.CODE: 9018.90.99,,0.0,0,,,,"CHENNAI, INDIA",,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
107.6,2,16,1,N,DC167947,0,,SEL,,2016-06-19T00:00:00.000000,S,0,2016-11-10T16:56:02,,2016-06-19T13:03:48,N,2,U,0216IM0200211,DC167947,,,,,,,0,0,33000.0,,,0,LC AT 90 DAYS FROM L/R DATE,90,,LCLAU,2016-09-07T00:00:00.000000,,0,,2,,N,N,,,CD0122,,,RP1389,,0,,29569.47,,,,0.0,33000.0,0,2927487,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927882,,Y,,BOAN,2016-08-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,FOB,,USD,23,UCP,,,,,USD,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,29569.47,,,,,,,2,Y,,,Y,LCLACORUSANCE,,0,,,,,IN,0,,N,,N,5.0,,,B,,,,,,,,,,,,,90,N,BOAN,5080.53,,,,,,0,5.0,,,,,,,POLYESTER TEXTURED YARN (DTY) FIRST GRADE,TOTAL QTY: 28000.00KGS,TOTAL AMT: USD 33000.00(+/- 5),H.S CODE: 5402.33.00,,0.0,0,,,,BUTIBORT,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC168799,0,,SEL,,2016-10-21T00:00:00.000000,S,0,2016-11-20T15:58:40,,2016-10-21T13:36:19,N,2,S,0216IM1100113,DC168799,,,,,,,0,0,2099260.8,,,0,AT SIGHT,0,,LCLAS,2016-12-15T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,AM1764,,0,,2099260.8,IN,,,0.0,2099260.8,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-11-30T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2099260.8,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,100% COTTON YARN,QTY: 11793.60,AMT: 2099260.80,H.S. CODE: 5205.00.00,,0.0,0,,,,"MAUSA, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,12,1,N,DC168718,0,,SEL,,2016-10-03T00:00:00.000000,S,0,2016-12-01T13:46:22,,2016-10-03T15:29:44,N,2,S,0216IM1100109,DC168718,,,,,,,0,0,2260000.0,,,0,LC AT SIGHT,0,,LCLAS,2016-11-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,RP1389,,0,,2250201.6,,,,0.0,2260000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-11-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2250201.6,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,9798.4,,,,,,0,0.0,,,,,,, COTTON YARN,TOTAL QTY; 12000.00 KGS,TOTAL AMT: INR 2260000.00,H.S CODE: 5205.13.10,,0.0,0,,,,BARAMATI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.0,22,23,1,N,DC168187,0,,SEL,,2016-07-25T00:00:00.000000,S,0,2016-12-04T15:13:45,,2016-07-25T17:10:26,N,2,S,2216IM0100001,DC168187,,,,,,,0,0,10185085.5,,,0,AT SIGHT,0,,LCMDS,2016-11-01T00:00:00.000000,,0,,22,,N,N,G,,PRADHUMNAN,,,JB1528,,0,,6447859.55,,,,0.0,10185085.5,0,22951144,0,,,CROWN TEXTILE IND. PVT LTD,,ANY BANK IN INDIA,,,COMDT54243,,22951539,,Y,,BOAN,2016-10-17T00:00:00.000000,0,22562003,0,,,N,,CIF,,NPR,15,UCP,,,,,NPR,,,,22133142,,,,,KATHMANDU,,,N,,,,,,,,A,6447859.55,,,,,,,22,Y,,,Y,LCMDCORSIGHT,,0,,,,,NP,0,,N,,N,10.0,,,O,,,,,,,,,,,,,0,N,BOAN,4755734.5,,,,,,0,10.0,,,,,,,DYED POLY ACRYLIC,QTY: 25000 KGS,"AMOUNT: 10,185,085.50(+/-10%)",,,0.0,0,,,,"BIRGUNJ, NEPAL",,0,22,,0,,,N,,,Y,,,,DC106219,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC168873,0,,SEL,,2016-10-28T00:00:00.000000,S,0,2016-12-15T15:36:27,,2016-10-28T13:33:08,N,2,S,0216IM1100117,DC168873,,,,,,,0,0,2064000.0,,,0,LC AT SIGHT,0,,LCLAS,2016-12-25T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,RP1389,,0,,2064000.0,,,,0.0,2064000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-12-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2064000.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON YARN,TOTAL QTY: 12000.00 KGS,TOTAM AMT: INR 2064000.00,H.S CODE: 5205.13.10,,0.0,0,,,,BARAMATI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,9,1,N,DC168796,0,,SEL,,2016-10-21T00:00:00.000000,S,0,2016-12-15T15:45:45,,2016-10-21T11:49:38,N,2,S,0216IM1100112,DC168796,,,,,,,0,0,2214500.0,,,0,LC AT SIGHT,0,,LCLAS,2016-12-10T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,RP1389,,0,,2199722.5,,,,0.0,2214500.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-11-25T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2199722.5,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,14777.5,,,,,,0,0.0,,,,,,, KNITTING YARN,TOTAL QTY: 11500 KGS,TOTAL AMT: INR 2214500.00,H.S CODE: 5205.23.10,,0.0,0,,,,PITHAMPUR,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,14,1,N,DC168888,0,,SEL,,2016-11-03T00:00:00.000000,S,0,2016-12-28T16:19:43,,2016-11-03T16:18:30,N,2,S,0216IM1100119,DC168888,,,,,,,0,0,2122848.0,,,0,LC AT SIGHT,0,,LCLAS,2017-01-30T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,RP1389,,0,,2090188.8,,,,0.0,2122848.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2017-01-15T00:00:00.000000,1,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2090188.8,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,32659.2,,,,,,0,0.0,,,,,,,100 PCT COTTON YARN FOR KARDED KNITTING,TOTAL QTY: 11793.00 KGS,TOTAL AMT: INR 2122848.00,H.S CODE: 5205.13.10,,0.0,0,,,,HANSI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,9,1,N,DC168930,0,,SEL,,2016-11-10T00:00:00.000000,S,0,2017-01-04T14:43:51,,2016-11-10T16:14:36,N,2,S,0216IM1100122,DC168930,,,,,,,0,0,1960912.8,,,0,AT SIGHT,0,,LCLAS,2016-12-25T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,RS1759,,0,,1916006.4,IN,,,0.0,1960912.8,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-12-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1916006.4,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,44906.4,,,,,,0,0.0,,,,,,,NE 20'S 100 PCT COTTEN YARN,QTY: 11884.32 KGS,AMT: INR 1960912.80,H.S. CODE: 5205.12.10,,0.0,0,,,,"KALMESHWAR, NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,19,1,N,DC168887,0,,SEL,,2016-11-03T00:00:00.000000,S,0,2017-01-10T16:35:01,,2016-11-03T16:11:47,N,2,S,0216IM1100118,DC168887,,,,,,,0,0,4245696.0,,,0,LC AT SIGHT,0,,LCLAS,2017-01-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,RP1389,,0,,4245696.0,,,,0.0,4245696.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2017-01-15T00:00:00.000000,1,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,4245696.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,100 PCT COTTON YARN FOR KARDED KNITTING,TOTAL QTY: 23587.20 KGS,TOTAL AMT: INR 4245696.00,H.S CODE: 5205.13.10,,0.0,0,,,,HANSI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC179262,0,,SEL,,2017-01-04T00:00:00.000000,S,0,2017-01-22T13:16:41,,2017-01-04T14:38:20,N,2,S,0217IM1100002,DC179262,,,,,,,0,0,2270000.0,,,0,LC AT SIGHT,0,,LCLAS,2017-03-07T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,RP1389,,0,,2270000.0,,,,0.0,2270000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2017-02-20T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2270000.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,KNITTING YARN,TOTAL QTY: 12000 KGS,TOTAL AMT: INR 2270000.00,"H.S CODE: 5205.23.10, 5205.22.10",,0.0,0,,,,BUTIBORI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
