acid,eod_date,tran_date_bal,tran_date_tot_tran,value_date_bal,value_date_tot_tran,end_eod_date,lchg_user_id,lchg_time,rcre_user_id,rcre_time,ts_cnt,eab_crncy_code,bank_id,last_pstd_srl_num,last_tran_sequence_num,tran_count,updated_at,year,month,day
AC85958348,2024-02-15 00:00:00.0,3097.41,2980.0,3097.41,2980.0,2024-02-15 00:00:00.0,FINADMIN,2024-02-16 23:09:59.0,FINADMIN,2024-02-16 01:32:26.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,15
AC85958348,2024-04-02 00:00:00.0,2141.42,-210.0,2141.42,-210.0,2024-04-02 00:00:00.0,FINADMIN,2024-04-04 00:17:03.0,FINADMIN,2024-04-02 23:54:14.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,2
AC85958348,2024-06-01 00:00:00.0,4244.71,0.0,4244.71,0.0,2024-06-01 00:00:00.0,SYSTEM,2024-06-02 19:44:42.0,FINADMIN,2024-06-02 00:48:36.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC33248417,2024-05-13 00:00:00.0,12079.17,105.44,12079.17,105.44,2024-06-13 00:00:00.0,FINADMIN,2024-06-15 00:14:41.0,FINADMIN,2024-05-14 01:41:36.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,13
AC47954339,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC14493003,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC87389264,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC17839969,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC50983055,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC31139372,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC83172990,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC55616130,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC74959579,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC15209775,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC27227487,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC37998668,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC57512468,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC79602334,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC51844543,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC40836257,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC87807421,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC30067891,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC41905192,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC89122696,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC47359751,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC87519465,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC93081986,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC34198830,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC50380478,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC69792269,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC85500167,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC15971473,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC38775033,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-16 23:10:18.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC81117382,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-16 23:10:18.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC78982385,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-16 23:10:18.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC38195834,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-16 23:10:18.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC90112024,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:19.0,FINADMIN,2024-02-16 23:10:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC66388477,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC92963741,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC89220110,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC92890409,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC87161386,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:16:00.0,FINADMIN,2024-02-23 01:16:00.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC88293365,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:16:00.0,FINADMIN,2024-02-23 01:16:00.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC60119623,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:16:00.0,FINADMIN,2024-02-23 01:16:00.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC37447663,2024-02-23 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-23 00:00:00.0,FINADMIN,2024-02-23 22:27:36.0,FINADMIN,2024-02-23 22:27:36.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC49050849,2024-02-23 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-23 00:00:00.0,FINADMIN,2024-02-23 22:27:36.0,FINADMIN,2024-02-23 22:27:36.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC67583989,2024-02-23 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-23 00:00:00.0,FINADMIN,2024-02-23 22:27:36.0,FINADMIN,2024-02-23 22:27:36.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC67512722,2024-02-23 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-23 00:00:00.0,FINADMIN,2024-02-23 22:27:36.0,FINADMIN,2024-02-23 22:27:36.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC98701291,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC98790423,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC36852445,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC12867665,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC46036565,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC15916055,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC80301544,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC39009529,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC87318437,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC33999668,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC72551684,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC73974168,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC77589717,2024-03-06 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 00:17:37.0,FINADMIN,2024-03-07 00:17:37.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC86112967,2024-03-06 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 00:17:37.0,FINADMIN,2024-03-07 00:17:37.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC78499365,2024-02-21 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-22 21:00:14.0,FINADMIN,2024-02-21 23:10:21.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,21
AC21490296,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:17.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC41135063,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:17.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC96324580,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:17.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC59073243,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:17.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC40827277,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:18.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC50369648,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:18.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC98845131,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:18.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC88029270,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:16.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC83507891,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:16.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC77530300,2024-01-17 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-01-17 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-18 07:21:19.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,17
AC81432990,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC39310635,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC34923818,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC52815741,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC52815741,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:16.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC62988605,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:16.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC36260682,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC49051759,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC57122882,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC32938594,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:14.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC71280856,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC62988774,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:14.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC24820002,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC85922193,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC55518309,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC16728883,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:15.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC69571339,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC72779838,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:15.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC29947170,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC29947170,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:15.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC37895166,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC32004924,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC73545018,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC53881704,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:15.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC12397199,2024-01-25 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-01-25 23:47:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC12397199,2024-02-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-19 00:00:00.0,FINADMIN,2024-02-19 18:54:15.0,FINADMIN,2024-02-18 23:49:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,18
AC54618611,2024-02-05 00:00:00.0,35.74,35.74,35.74,35.74,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 23:22:47.0,FINADMIN,2024-02-05 23:39:18.0,1,USD,1,0,0,0,2024-07-30 11:45:30.870,2024,2,5
AC68221396,2024-02-01 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-02-17 00:00:00.0,FINADMIN,2024-02-18 23:49:54.0,FINADMIN,2024-02-02 00:12:25.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
